accountId,summonerName,tier,rank
rW0Y3CZEvow9us4ET8xBDQguf4s6Kz3K4djs8jqBJYU1cUM,재수끝낸 최인성,DIAMOND,IV
XZHhMMyEfB6bhP9XfH9Jg4SbvaETdT7KCHR8nJQIUChTA_E,니달리냐 니걷냐,DIAMOND,IV
GitDbbAZdK9IpmfNRM-xZwj00lwjantj5D9f5pF09hy_k8k,스펠체크는도구가,DIAMOND,IV
2uPkn_SLS-OqhGH3XtsZiOMohbHNovkgMtl0s2r0Sq1kesM,2월부터 재수함,DIAMOND,IV
anqlVcbqkY5cdJzkYWk7eRK-X2Kdwc9kwC88zhLX7Gov,맞으면서큰돌맹이,DIAMOND,IV
3DZQHMzcvMkraiVHwwZ_wS1YDj-tUrkzGFQIDTUrdWeH,카온빠임,DIAMOND,IV
tOcedEAQUxb4teTCAdl1qLYq9K0vmqhnFFDHs8-x813f,거북왕,DIAMOND,IV
DCLcL8OldzzcWUE0Toq-5Naje_T5dp0H8Q-varTM9DpS,씨 눈,DIAMOND,IV
xP_VczsjZ488bW-Wf4YlEeNMq0ZSkBaYe-P9D0Ka5iY8fug,엔 쥬,DIAMOND,IV
htwsyv7c0_95rZaj7n7uHvhH060NP_A8WzMUu88y0AGc0zg,AHin 데스,DIAMOND,IV
meJIE-fBob4ilaElpzn5S8nqujUgTZeMV5Gd9jkohAcP5WA,정 좨,DIAMOND,IV
OcUlLJcD88_4KWzQBqAJ8xAi2i_w2Qv_bXYnlbC_F3PYUTo,Valtaba,DIAMOND,IV
jo9WPzBD0M9KBya4Y3-iu7EfsJFkKs6HxhrY0tUC2JIFjto,나구다,DIAMOND,IV
Wsawpcf1fsfiFmuSkGWGMiFApaambkAkxonRcxCq75uyw64,뭐 우짤낀대,DIAMOND,IV
Fti0ZrOyUyVrHRo3rRyS5BZkOKywYovpuXsYauc-Kv8OqEw,범스트라다무스,DIAMOND,IV
L-dkPfoWB5Lp4mmOKerkFyswpZXNPA3HTNMYJ1U8opmqEno,니달리무시하지마,DIAMOND,IV
k0DLXbyU_Vm6H3ca9-pAGQVpg6RLPyrPriSoP3q5Gw-kVwY,바론스틸러 이즈,DIAMOND,IV
ehqW3LZq3MARUxKDRqYB-IUBXWAh33eYw0FYhkm9ranhbsg,SSolkill,DIAMOND,IV
QzOQngpXSG-f7oLG2OVe5rTxAr3_XJc06PQ0sghLXkeDHjM,봉풀주 룰루,DIAMOND,IV
jGC2nrGwm__TCGd8uoTswiZAwIORoEsSS4hGqFN6UM1zuV0,w 0 x 0 w,DIAMOND,IV
vQPaK0ga0RcFM0ZpenqyZHxw-nlvgW9MTqyKZf-j5X26oXU,사천다리,DIAMOND,IV
eWLerbJEHjJsfyle3oMRz4sQixfOL0x-RgZdg8E7t8z7IZ8,정글유미뒤짐,DIAMOND,IV
_e1ahBgseSw3zq2FP5zh19g5yqmFpy8g1ULtT3k4bRHnDu8,택택이장군,DIAMOND,IV
XJwCW5-c8NBMH_a8LOn-aJbkOHn-8OsCmHEmfWGSyxxYLQs,괴물젓탱이,DIAMOND,IV
Axb8veZ5bSMfEDGk6ihPh89OfpMINWeYdYonuCTSnukdduo,BEN JAMINGO,DIAMOND,IV
nHl5r2qOdR9hrPJCQXsRn62AbiHJzI5TQqeedL9y8gP2JhE,SKT t1 올라포,DIAMOND,IV
pH7I5MhrZ2iMEsc0LMWNpybyxdXBk9OJa2qmJRddIZRqiOw,wwvvvwwvv,DIAMOND,IV
slbyKcLqxXSWnpSWoZ7y8e_IXTtHrF_jCKhDxasL19F7dg0,진 중,DIAMOND,IV
uTFlq6Cv-saDEwKcBm4XXgCvyhhaqvjisPnpnz0iojZ92VA,원 픈,DIAMOND,IV
uyOdht9ho_HU0j5cQQHGSgOjcWWNv6cId3tjYODWsOz3jp8,렝가 대왕,DIAMOND,IV
ph8XXFkoQ2bNRKMaA8ZIr__J_wjDwMg2ZTU-sdocBB4_-Nc,권 준 령,DIAMOND,IV
Hj-YDfGQQviZTYst7LaRqRGXG0qFv6sQusTjogH9HNyl5OI,승훈이 해바라기,DIAMOND,IV
ybAE7rA5eOZY69eww94PDowtbDD7Zy-AAK76sn8D_2tRyYA,똥망겜,DIAMOND,IV
Iyb8dGsFBUexEM1bV8YN4Lm5L_VAXAe103KdUXsvXd4-Xk0,세빈아돌아와줘,DIAMOND,IV
mCtPBj1zBzzMivi6NN9gjaUHSR1cT8zxH_zOf__XD2utI78,두부용,DIAMOND,IV
Er-nFAG4j7rV6DTez5cwQWvDYpyfmT4JnxDH_q2LzRhqhao,10sseya뭐하냐고,DIAMOND,IV
NvtiNHt9dN0zQ242pa2K_DMIm6hqpFiebCd5upwL6eQCPEk,지루한 인생,DIAMOND,IV
_RSpz5dRvtDSTfamDn-9r0y_QKDB1O2OXVjnhaI8OmKj3wI,작업마일리지,DIAMOND,IV
zQAaxQlhJTCiLNci9QSJdopCgv_qKWgf0tnEphhI79tDMXo,난 다 잘 해,DIAMOND,IV
1vOaIEX6WMp5_E4PkqDWajQpx1HgH9INo7ADk0tUcfvXQwY,Lost Memory,DIAMOND,IV
dgwm-p-c5iDxY5fGIfmohBm-vmCKO4YMt7zivyoeVQ6rfFo,킹x조밥x갓,DIAMOND,IV
Yblelt5qBOLFMpXdLyAcnhUSZNjRXcEffrKxLc34m94Z-Uo,홀 앱,DIAMOND,IV
WDoEnZ61DDpJKDsoAjLTHbEeda_kU0YMAcz3wFX9dDCSCqA,쯔위쯔위,DIAMOND,IV
xAVOUG3neLxyQH_9EI-pdRdasekYj9FdZ8NxV5Yw6UFWF-g,점PQ,DIAMOND,IV
RH26YercFjvTgnvBGiJu2IOWf8Ze_GhmLCQy7QMTYJBTsNo,팬티속귀요미,DIAMOND,IV
Ihq8QKzQqz1cKge-K2FDJeCi6g9irHpmPgzx3VYBmR4X3JI,원하는챔,DIAMOND,IV
8YEa34lfT0eyOH98rbqhVygDBoLECXUv_xzj-6nKi3Jen5o,운 해,DIAMOND,IV
AE-Y06whApTAZBZXP8XDnDWKcyBEJkxkhx94fimK0sR7Gy0,shushuchong,DIAMOND,IV
Fsk6HoybEooaWpSQW7wtg1OfUaarUSMRwnXYl3noCWcnGzc,송태백,DIAMOND,IV
ZKGvOl2HXcB96CebrWwVCnz9cKICVN0rgNvvK8Zm7WPZ0E4,깜띠2,DIAMOND,IV
u8KGpBc3ZPBPonAU-AoQxt3Iw9-SuzRV0V3gmDLraRilqRA,까 만,DIAMOND,IV
Z16mN8phKIckQ9sU0RSa-9a6ZmXrvu29745mzhRX4pH0Vx4,트동트,DIAMOND,IV
iQg5_5fSOMKXdL3oewT7HFTO7p542H8jchKZR7ijBEkkPuQ,Hot deal,DIAMOND,IV
UwAEsOgPwKrIRVrV5jKkyw-mnaVl3yKpHHxUsQwwVJAWpdY,정글차 에반데,DIAMOND,IV
fp3k0DsfynN61Wd9xN9wc75gbdC91X8RvufCTz46E6nT1pQ,과제하다깨달았다,DIAMOND,IV
q7HriZcgnLXPesQeB4EaXVNauoiF_IasqXmvQ_nl7kogp5w,불굴의진격,DIAMOND,IV
okYbhgT4OavSzhJ42RyP-7QLL8TQt5jcU1x7K4fsekmQQcY,1212212121212212,DIAMOND,IV
vL4qWCGuUBrLp1LT6AHZkqYZTzQONKqFzKT5LBtA1t9NsfI,    O    l3    O,DIAMOND,IV
bI6e3_pAJEcbhkWFNuUp-GHm7HHQXHWvg4HuIn69UpDJ2DE,주영두영,DIAMOND,IV
ERpdHdUopFmdYFDkCajSziJuIt1TX6G8zCYt-jpL0qPEFm4,이민태,DIAMOND,IV
qj01xvkYlpXxnIp71xhkNSwHFQ_18mmmmPx4QneRqDwm0Zk,가 끔,DIAMOND,IV
AHdfTEJVjZn_iIMuNOQ3Z8Wyg7Kspdgg9dvy8VfFRi1W3Cc,자크맛 왕 꿈틀이,DIAMOND,IV
rV9svqGMGUeHRWqnzR6SkkoqwxPliIWUHJjPbApQ-gNRKkw,rhrdrt123,DIAMOND,IV
jh1Oop5Vx_FDkc9ZPjlWB10iINrh2pb7kVajyXPRIILmSus,Esp 딩동,DIAMOND,IV
TIUfFI-v91oZQHAvemCK9GEG3DtUap9S0Cr6xVLKtH_qRhY,누누대표,DIAMOND,IV
ZybhOsihbdiiXf96aBeKgsPvyXFPxG26sZISwEI1ReSryJI,맛간문어,DIAMOND,IV
CNcjHQNt-YQydT_f57ymZTAgMuaKlTiAuaFnb9RQB88w_yI,문잼잼,DIAMOND,IV
9wnBDIHlno6SA4_3bAPXcfBUuu9nZnot-Tm2XWCYCjimUVQ,STK T1 Uzi,DIAMOND,IV
uV4gw8Po_T1tMQ6-ONId7o0E4X5sMB7htnfk8MkgElGM,설샤프,DIAMOND,IV
hV1jRe-sU-N5iSDoXD2qhQc399xou6-eT2U6DNB9y07X,숨바꼭질,DIAMOND,IV
2QStifC-VHV3wMUB5ICdnwXazKKlyG2dHwuBvL3NZz_7,아기대장,DIAMOND,IV
lsUpRwrKUUeWhrROf-QLqEQV1TN_q7BQNIDhlCo8X9TD,고속양봉,DIAMOND,IV
WGHafEPMqyZqmL00lWnDY_fHg5ZGFbaitAzIIb7ZpxzT,잔디심는노인,DIAMOND,IV
86nuSVPL7iZAFptem6Ft88ZiluYG5zQgB0HXyTiyJaCv,MaruNare,DIAMOND,IV
6ky7K1dCV0d7PzN6dIeIvIG017MMNZUZYsTidKPvxKHg,핑와막타제가침,DIAMOND,IV
oE26_0fSvrAoRDir5wofLOtAGNzRq7az1kGeaAb5VLwztf4,롤개꿀잼이야3,DIAMOND,IV
wyyeWsqvNBPgc9yZNxnwsKieEV4YcVywey34unFHXGG3I18,싸이쿄패스,DIAMOND,IV
r14Fe9Z96EAftrxttJBXtE9WT7kGz0iLhhP8EiZl4n-MfGU,봉 쓴,DIAMOND,IV
komdpdxGqYAKv2b1eqAvRgiFWvX64EfkYlFUzaqG15Lg,조희양,DIAMOND,IV
1rXY01m0WWh8m-_NvX4umUwBod7X9_NtJpGSdoW9JDeGwGM,김박구박,DIAMOND,IV
PoFcKVzc1MqKWRHjot1A2-6-xPr1bSXJ0RAE8jETmFfh9qM,눈꽃이야,DIAMOND,IV
5Sj21G12x6jowC7_OVA3_dDw_EN6X2V7UYYLDVzKxzSpwLo,바다의 백성,DIAMOND,IV
Gnpqbde6P3gJxoLYJ0UqXm7OZIEsXSGI4CTr3x4TSUr8LNQ,티 모 오 천 판,DIAMOND,IV
PGWMoLR3_LXuLaD6o06xX-xSnLxCuxbqbDGNDzXOMo8A-KE,DRX 롯데리아,DIAMOND,IV
Lajq-heIENbikUVavJtWhcxWax9HWNxfmFaaxfsHtTzmwO4,씁 다,DIAMOND,IV
4tm5W_ABgqyeJsbH-TTT-ChtIujE27o_5c-vqE052jF-Nzg,일 격 라 멘 ,DIAMOND,IV
GPYHNSHb0PvrebFlylQxjbCrOiYb3Z6mrlIk29NDkYI8RXU,상체터지면오픈함,DIAMOND,IV
gsDanf9BpjOoUoEDGfcItSsJJJKqQ0iz7CvmSJ5_FAKCHK4,좌준협,DIAMOND,IV
m3okynXMEcbiR3aCvQGBpcjulHBTEHgx5sRM8e9xGYA6MPo,HyoengJun,DIAMOND,IV
i4984Uznxdy_tdXjhBXz1gSlgoRrhxXcq_Jz6gADe36KrYg,my 첫 love 지우,DIAMOND,IV
3G33h_gilhwHdza3On6u83AxvlMS_jCaUu47lkmjvURAPpQ,SuJin Kim PT PhD,DIAMOND,IV
JhJGiwLBRnNxQKHLqAqwXRvad6en0T8Tpko2ACRW6Jg_0yo,ScaIa,DIAMOND,IV
3C5DjWFqaj-D9Brd8JYb6UJWo1qoxPs8S-6JD0JnkMeygPQ,차아알쓰,DIAMOND,IV
Wbhr6sXCzwKfriI8FfRTATAIdhuF7LNB_yVIn5id1Z-TqRg,못생겨지고싶다,DIAMOND,IV
n5zdaIaWueMYuhx8FfUZVMOYq9wMX38Y7Deo_dfgJFHqfbs,DRX 표씩,DIAMOND,IV
YC43EoIC6Oqg_CcK-wO9nHGO6VVKACbqvv534eQDrCBsRhY,Dessiadream,DIAMOND,IV
LLIAFaY7SgEWZ27LZ9BUp5jkhVMQ20pjJAVLMs1EfMC9EfI,포크든 개구리,DIAMOND,IV
ZCq-wU-4h5nWLJ0MGX5lrbnATaKARLkbM5cn7h0XNyz7x2k,똘똘즈,DIAMOND,IV
kQ_jjbz1eT5ykZLSxhl94uEHAhKCxR5nQxfq_wzeJj9N1Cw,있지는 예지지,DIAMOND,IV
1nNRvNt4nC8F2rDtXCEgwFEz9EuPfRaQmJf04i68n5Ypsm4,우마유시,DIAMOND,IV
eGRil6xUjQ_nZqK4_g8-8BMPz3gw2rEDfH3lR35TD5MN,곱등이 시식단,DIAMOND,IV
L6s9ZfdAUDSETNKel_FW-P5TJb6ePwy8cxPSa-M8h1JCZho,줴 민,DIAMOND,IV
fikq7DRZX-Cdtz7l9flpzieCBGOKgJe9YqGSTVRZ_bq-D2E,엔젤다솜,DIAMOND,IV
7MlxmCIx0ng-YJJCZKmqYileTp0Piln_CcgYOISHbfZmIAA,춤추는 유산균,DIAMOND,IV
3xxw77RZ40n0ViNduDNivfTNS-m8fww8vR2xvrxf7jAfFp0,korea12,DIAMOND,IV
Zy2XxSWrdKfvhvuKZN5sTRj--wDqFeJ_hM-T_vIqs0iTvZA,손가락열개만겜해,DIAMOND,IV
bb0o0TO3aHtahJsZQu3rdeFXza3WrtTptAAHGw_Ijh-RWYE,알퐁스 엘릭,DIAMOND,IV
MzLQvTT5liNGOYHo2WblttDuvGNJkmHCmRjgDm0vgMTiKYU,R0deo,DIAMOND,IV
C1DY7J2DRuHc5ghzDV8T1j2-I8ugLWTnwfD1CQ8-r3VhtpU,챗하게하면던짐,DIAMOND,IV
xnEqXfAwcZHE0zUg1EfJ3cErDx66vJN3fx1sf4mFDFrZVao,휴면0계정,DIAMOND,IV
Ekj3NbN3vL81S5d25woqpGLLK2pUMPU3BC7UAgvYAHzxPHI,크로우바,DIAMOND,IV
qKfCTElHgfjKOzqlNI_inaLHc1KF0f1mMwyrqYY-NAOT388,Darling Hug Me,DIAMOND,IV
ndDvq7s1htQA8evq9I0Dw_rjrzF0HQKJxnEChP0-f9F6CTY,달려라냇물아아,DIAMOND,IV
gBUR5j-f6yl3eRHFwRU8vqRr5dopyV2no-J4wcHsGSJw2QE,ASDKFHKJWEKJFHKQ,DIAMOND,IV
42Sshy0oxXu3NxaJvThO5-I2lL3IE8YKypsQtlC1MJsNTB8,별수호자 매지컬,DIAMOND,IV
FUDiEdt-7E8swCKwZU3PfptVCtZxCECQBrt_mIlTm4gEb5E,쉔내가나요,DIAMOND,IV
pSzTHQEYqVHiylGBeleq_QLAoLw1QtWhb4msloBGBoNz9W8,백크 부계정,DIAMOND,IV
bMtVWYcYuovYnB50jJYUvC9oQwjA5BO01MarIiNn9-M0Lqk,딱콩쳐먹어,DIAMOND,IV
vOH7_CpWJeSNDbWxRNFm7oTfRSntQFYAt0yxfr-LCGHEGhk,ICE legeno,DIAMOND,IV
YQsGNmzcLDMhFfS43LlYqqMdj_ML93heWnuplaYwxvx3MVw,화려한 쑬로킬 ,DIAMOND,IV
7Z5Ko5wpLKhGOsSbzwpvkncNhBktAdtgQWYZHs4XCNoyyAA,임재구,DIAMOND,IV
oBDkB9dzXEEYk6OP_cV-saijTuebnZsDHV3N0WGnAvqSuDo,Qiyana master,DIAMOND,IV
zYEEj1_q-3Ll2Tareq-Yd3CVrTNrPONQUhrDFcbLFu4ibGI,팀운 마렵다,DIAMOND,IV
BWl7iBnHOvMR0fbDYibIzi979VBYUDZTTTxSqCtSYV1iwmQ,Shape the Future,DIAMOND,IV
GpHevJrKwzEMxJLD5eSTDk3C4MxQXEknaSF2wcISI4G1hKU,Kezia,DIAMOND,IV
A7D87ekM0UJmFuAZfVrF9nhJXNHPph4qkbkreSUQMzHvgF0,아칼리갑네다,DIAMOND,IV
SpiRdpGKbUNPhUHqrf7d9Uo02Wj8NAeU87DGXrgqEOzys68,사계절 방학,DIAMOND,IV
L-tj32gtL0PEY5YEqen-8JAofBt2bLd5vwzQ3jnUQcbADZk,7년을투자한사람,DIAMOND,IV
9AG9vK47zY2Gl3DKofVgkX-vlgOzOGheGz-NcorrlAhQQ5E,2창우,DIAMOND,IV
OEMYl5CqdTZN_Eb_A5c9-dQNUXwgi6MQsFr8g4Xo2JBLNeM,NoGeam,DIAMOND,IV
kcgqhXZSqq7E0uGg3yrgIad8W8-pxv6S78leuhcz_bBQS-E,다딱이최수림,DIAMOND,IV
I9vxqaC9FgJ5eJ7nx3FJgL-21VU7OR0BBfFy_-nNDmBYbVk,DRX Chen,DIAMOND,IV
L6JhflmrZ_c62cM0XDEMYSyNefC0kzOWRvOHYCncgvwPDKw,빵뚱어,DIAMOND,IV
_mLnaghm7GEQMwBhYZ1kBc96IJbW9JcdnL83XPLZ0thu1pw,비트2,DIAMOND,IV
Wk8uoR7HTtDj_sTsDMvOT4j0GoSeix_V0zORH04DZmInOsE,과즙팡팡포도쥬스,DIAMOND,IV
o1REOLA9oCnCEnKkuedPLdoitbss1WoGIcv6OchGPj-z13M,혜지도 탑갈래,DIAMOND,IV
oRp4PvQNQe7tgOjv-Ll3Wn9OP3xMHFivWkwjbUdGebH9LnQ,빡구촌,DIAMOND,IV
wboPzZC-a_1g2IQpzPR5Ydhd2XqcEzp21zq527v1R2bPlbs,미국노숙자,DIAMOND,IV
dVvQ2tnff9iIhwxpQHTZ7RqO0FA6l9XduMS72C4Ytw-_Zh8,김혜쮜,DIAMOND,IV
el7cvwrO6Aw-Zs-4Enfm1vneNWWV_jYg8RTz9l_oWgiucRc,XxJeesxX,DIAMOND,IV
KhEsS1k05ljj3VigGnhzBoKkmXAO4EOqDAGt7JQSJwkuD_g,토마루,DIAMOND,IV
5xbnmFwVSP2giMVXgfp5XOM86FG59gn6OiMBDqk2-Q-vBeo,의진이꺼,DIAMOND,IV
3s8NFaCWF25xpiOih2tHly3WwjD78pLShWaC7t5G7hb16KI,콜라곰 약해요,DIAMOND,IV
eDh0Zfnm-wuT3k7rdrlwtSZnOt1Uy2AkGgTerolyrZ2khlM,누나야 넣을게,DIAMOND,IV
8fuyltO-7FKPUCaFLV1SAnx2mKHRjjsKIdneLq8QH4JUtgE,동김명,DIAMOND,IV
gZ1pp5gDsRrBhfg8yk0m_hHDiKBAWKU7MnVxWddCKQLfT58,YeeYeol,DIAMOND,IV
8EV_fYqmTFM174fi7qXzxNih_iTSOXSs4ec09Fn0YdhpiQA,심기건들면 안해,DIAMOND,IV
d3zcFnF3SZ5d7kkwCuLmgPS3AhafKU-mqtWTc3yXuMIOQXk,미드 잘 큰 사람 ,DIAMOND,IV
pGJEvT9zozA0PGR7YZWF7z4rkrxsrAW_brnzAK3lWg-uFdI,LuckyZZang,DIAMOND,IV
chm0mJM3I-Dp-gP7mCyGt0lpc7bem1PTBd2ND_-cpmsDWjU,에리오덮는이불,DIAMOND,IV
avPLn2VGpc_mGYm55zAoWkllXaIhTIaqbhBguuiozENhHCU,니여친한테물어봐,DIAMOND,IV
YqsiIstdufLNQPwUSb8CX0vBFd2pipNBYJe7-rZceGuU-P4,Rank 1,DIAMOND,IV
VuYXrGDX2rtiSqqUNv1GYE23FMmhEkVJfUYySpLY-HSBdBE,도구 1번,DIAMOND,IV
F_QQpBc4UV0zbykED5GEfkenylYhRvwoiJDjCurbkVFqCvg,다현 fan1,DIAMOND,IV
mp20QBVJ_mKLS7WuA8YJXlv1GXlCZfmaqbT5ZYSahZbyQB0,제주소주,DIAMOND,IV
BaR-o5ncJ6c345oflgm7TLjZj48RZnuSxlikfJaxupf0,세나 요정도,DIAMOND,IV
1qqMEbfDK72AzoMWt0ODG70h4vHrbqZCA8KDHZFkfVSi,노숙쟈박스뺏기,DIAMOND,IV
6Q6lNeqC6soaqW05cPP_f9gXht2IrTRNxi-dhRjnY_qh,거기는가지마,DIAMOND,IV
mp20QBVJ_mKLS7WuA8YJXlv1GXlCZfmaqbT5ZYSahZbyQB0,제주소주,DIAMOND,IV
BaR-o5ncJ6c345oflgm7TLjZj48RZnuSxlikfJaxupf0,세나 요정도,DIAMOND,IV
1qqMEbfDK72AzoMWt0ODG70h4vHrbqZCA8KDHZFkfVSi,노숙쟈박스뺏기,DIAMOND,IV
6Q6lNeqC6soaqW05cPP_f9gXht2IrTRNxi-dhRjnY_qh,거기는가지마,DIAMOND,IV
jUiWygPwCziARux3t5Xa_7jS5froWHgV_nD6qCtzZQe8,찬 요 밍,DIAMOND,IV
GcwgV7LRqN7BFQ8r4mqIIusebNfLJQydyzen-kp0gbRX,속이쓰리당,DIAMOND,IV
Bcu5spfiU94bdTAJdVdgwPIskXMv7POJzQktPiStKI_Fq_s,홀로로lol로로,DIAMOND,IV
TWw3kT3idjJ50_EnlUIEzQDXkmJDzfdDnASzfJekfyV0BZw,asbjkldnsacjk,DIAMOND,IV
4X1SWYClgOOQYpleD8Y6atprjk2sG_9gjYOUrN10LXJRjCE,원딜만죽이지마,DIAMOND,IV
M0-v8ddVM5zdecV_dMT664zta8DH050OWztalTq9oI1h,Heimish 핑꾸,DIAMOND,IV
1F5g4EI7N1zzdyfXmpENCKmCUGU-D451X4QrkaxZ7Epu49I,송명품,DIAMOND,IV
R3iSDEuXDjrGm0rJnO2jHJq8b8ImioTfLtXem0ZvcCfuvmY,후평동,DIAMOND,IV
O0rf7mFrQJprbtjSIxSGeubmv_2mMvZTVtIoAYzBKxKbAhY,감자링,DIAMOND,IV
BfU8POHb1GZ0UpXfi3x9JI76WJA2PhKjpcbiIjDcOrrvPSk,태포트,DIAMOND,IV
jkiMI1mliCYWW0PjXMIoDlNrv9L1K0eyVWdLpCw5A8oTQas,시온졸귀,DIAMOND,IV
Bx3o6lhasxbTjh5b9unWJjagSg6wGeHQa3k5kLauthlpI6M,벽을느끼도록해,DIAMOND,IV
XxHnCbHmyElzorVEUZiTBLRLDAarJ6hsaoJPza2Zu5i5d9U,연산동 스타벅스,DIAMOND,IV
3yvYBF7gxJ0j2exsxDz9Md5zgvx_4W1pdFgyuPjshUOc8o4,웅옹응,DIAMOND,IV
tmvHFgxi4PAlCuitQ4sIBO09gpY9GFQfE88LbqXhggDP5ok,협곡의 똥 덩어리,DIAMOND,IV
Ia_vutszEq2WtujDGN0KeTwJqbl0LIYMkH0DCJZYckYYPL8,igohome,DIAMOND,IV
0C7CrNnDpoNkC5UfLoEEmZUwz4rYtrMv0MKeciqcnK8-d7s,Toowell,DIAMOND,IV
i84OODz0ggVsGRDtb2kn49YccobbC8Q6T9gY3SBgeBk1ZqE,성미닌데영,DIAMOND,IV
sVCG5g6FhYyty1yzJ-sFVyi-3fGtB-ookJ3GP4XixhR2_CI,T1 Spread,DIAMOND,IV
5MEeOcIHgyrBSDN9Q41iTs8DO9FbDZ7esKY7SKD7mRjVPLQ,개소말닭양,DIAMOND,IV
FGoLuMp5jHXtARtkZbROQxM0xMnK9lRVp5MiJ5zrJpDsaX0,여니랑 달콩,DIAMOND,IV
cRIbzRutURjbK6t874uAJO0D88m2APSQUbK8e0agxFXdi_E,임희운,DIAMOND,IV
QPXh2ZAvUV-d6qPF5xhgMm8r-pGOoOhiywi0WTY9Zq-VJuc,iSol0,DIAMOND,IV
UpSHNqGq3tvUhFeFxt1zXQaNG9B4s38arK0Gh7WL7lSyc7Q,abc잭스,DIAMOND,IV
ZEpF0I05Yxc1aA1FCv6mTP666HLzj2eIKagdgM9-iE4pddM,끼 쁨 이,DIAMOND,IV
H10YQn1Y2g46yDkMQn2YVoWdnUz6ZrHlRf3AEllGgWtoeG8,부 결,DIAMOND,IV
K7MvLmDqxrdme97sA9f6uLrg3ngM-K1qKBmrFLUKmVTtejw,아니너는뭐하는데,DIAMOND,IV
PYa-TD6Ok14gz0LGXPpHpVakKxOFKjPGVyQDRszCxRLBptQ,맨탈이약한사람,DIAMOND,IV
0z33_uWuRYCL4QorwmkD8aoL-ikefSY3bIK9fE_K04e28dM,OIOlOIOIOl,DIAMOND,IV
5dNje-Owkq0wAoXhgqzLa5Yzy2fqQcNqK23DcRm5SSu2skA,fxxking my team,DIAMOND,IV
3TJea3eeH3_sOVlOJ3KWiDBZfkTsWPoPJ5v8hj7CRN_I45s,섹지스훈,DIAMOND,IV
8ZIxKJ58fbU0wvKqDSJ2SrPUbTGoYFVH7V4nLmefpKr0sKk,sonagi0103,DIAMOND,IV
UuDv8hZC3eM_-Gsn55olcdqzmjweW0k18tiDDP5lK7Qzmqw,무대뽀노빠꾸,DIAMOND,IV
c2dTP6o16j-sONVOy3WFaM0Faiv7oqL92HnL5bvyJO2WNnA,롤 못하는 진형이,DIAMOND,IV
nQ58-ozJZ--E8tggA94twNZdEYWrZSHS-Dz7uS84q9OPgp0,미드하고싶소,DIAMOND,IV
n5S35BA3vljhzgeFbdWJVXhNqVOFC3R89O-mRPhfPCcHZDk,loyal 레이,DIAMOND,IV
NhwOaum6ddVCFpr7PdrsQHlsiaP84eZ2k0fYyJ6rGoEJSwA,초희최,DIAMOND,IV
lXcTCvwJsmOVzhUN9JYk5xaZAPy8o5-WA2ILXGPe0eoOT0s,d O w O p,DIAMOND,IV
XDOMkEaUqVgnYxarfNNdUnanOj-rMij7u49oDFS-ynSFCFk,자생력,DIAMOND,IV
cJl6zQpeIk6v_q_PvNLaiJU0rBYiDwuPQSof8I74nUug_1U,펩타이드,DIAMOND,IV
EebP8MmWE7ShpA9HtxnHObLqGGkQVCKm14ofxzjwENzQbKg,화내지마18,DIAMOND,IV
WikssT6b--AYitt34Q_kMbyqeUdoZhPATVaZ3eSzAlyXrCA,송타미,DIAMOND,IV
Kd6r8OFOAdf7qbyCw3aqfYYBVONdGsG7jX_zkuqglIAxHa8,질리언 노벤,DIAMOND,IV
wEQCtnl6HHNFxoCJck_89TS9kyB4Nn_nJSSu_rlI2gi0Y6Y,조오밥이,DIAMOND,IV
nCfvK-lHBQl-VAi-G6cfWbI74Lj-oxBYGlIdPAeC_hqcdFs,건들면 후회함,DIAMOND,IV
QAkaC-4tyQNWTxD3b04mKpLQHwtA1nU6f3y16Jxl4hcp4Jk,메타의 선구자,DIAMOND,IV
EzOST1mAUhij0edZKEgY7_ebCO5zJZmMbD3XlgvW_PvAl3o,who ohw,DIAMOND,IV
XIOi_46pxP9xTFEqpgiUMxrYREvxlRQQKTNI7s3hI5w3p14,구독자,DIAMOND,IV
q3KWY7WDUpHLG9wXHskFEXC17DuINVxyZNzGiFzH-THE65g,jshson,DIAMOND,IV
EvFnbsH8NJqQ7yfqnZcNePD8LgSoDwKzCAGuWxGGLzmA0H4,아빠내맘쪼또몰라,DIAMOND,IV
yDcaOiK5BTVpZK4oxGKTTgOFQXvHSkuMtrMP_sfPm44-itE,탱 서폿좀해라 ,DIAMOND,IV
FPUQqZZF07JQlg5hEtb8p9VU-hSu_m3amxYH3Gnd0wgR4BE,괜찮을걸,DIAMOND,IV
UDq18QFOM61O0QVG8eY8GkHF6Kwo9mIcMBoIh5ytQdWObio,진짜개똘아이,DIAMOND,IV
YTYm1-4Sibwugv4s_QF_ihmfPK99xQW7ZVdt9kB-6VoQZnk,쿠키앤초쿄,DIAMOND,IV
7q79qFcSJ1qVrNcJJtr6HXOqaE5I13mMBv8dpxOnXbufxA8,그의자취,DIAMOND,IV
fOSFTSWZ1R6Mc-SorQ5UykuPq5crMfwhdmi3_bNkTr3t298,잔냐님,DIAMOND,IV
xeC9lc5dRa-N74ku-asONQYlA7CD5kX6w6KqOp9u21Y4a48,에비슈토,DIAMOND,IV
7hDSjpbvW7JigaO2aNnQtOBuAC-i9Xx-XejOcaiSYL0xqDQ,이N우,DIAMOND,IV
sPYjw-wI-T1uomLeuwmO9Xxsw8OkQty-o0cOja_bDQAUkUw,까르비통,DIAMOND,IV
